marca;modelo;estado;cor;quilometragem;end_tag;combustivel;ano;cambio;unico_dono;tipo;versao;direcao;portas;extra;preco;
FIAT;UNO;sp;Prata;1;2;Flex;2008;Manual;;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;;4 portas;;14800;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553777613?xtmc=fiat+uno&xtnp=61&xtcr=4
FIAT;UNO;sp;Cinza;52200;0;Flex;2012;Manual;Sim;Passeio;UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;;20000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553770989?xtmc=fiat+uno&xtnp=61&xtcr=6
FIAT;UNO;sp;Azul;214000;1;Gasolina;2002;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;9000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-2002-553769444?xtmc=fiat+uno&xtnp=61&xtcr=7
FIAT;UNO;sp;Vermelho;1700001;7;Flex;2010;Manual;;;UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P;Mecxe2nica;4 portas;;12500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carro-553765730?xtmc=fiat+uno&xtnp=61&xtcr=8
FIAT;UNO;sp;Branco;180;;Flex;2013;Manual;;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P;Hidrxe1ulica;4 portas;;17000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553764831?xtmc=fiat+uno&xtnp=61&xtcr=9
FIAT;UNO;sp;Vermelho;328000;8;Flex;2008;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;11000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-fire-flex-553764323?xtmc=fiat+uno&xtnp=61&xtcr=10
FIAT;UNO;sp;Branco;128000;;Flex;2011;Manual;;;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;;4 portas;trava elxe9trica, vidro elxe9trico;18900;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-flex-2011-553761130?xtmc=fiat+uno&xtnp=61&xtcr=11
FORD;ECOSPORT;sp;Vermelho;175000;5;Gasolina;2007;Automxe1tico;Sim;SUV;ECOSPORT XLT 2.0/ 2.0 FLEX 16V 5P AUT.;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som, sensor de rxe9, cxe2mera de rxe9;23800;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-eco-esporte-suv-whatsapp-11974223360-553760297?xtmc=fiat+uno&xtnp=61&xtcr=12
FIAT;UNO;sp;Branco;50000;;Flex;2006;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;6000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mile-fire-2006-leia-o-anuncio-553757397?xtmc=fiat+uno&xtnp=61&xtcr=13
GM - CHEVROLET;CELTA;sp;Prata;157000;1;Flex;2010;Manual;Nxe3o;Passeio;CELTA SPIRIT 1.0 MPFI 8V FLEXPOWER 3P;Mecxe2nica;2 portas;alarme, trava elxe9trica;12900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-1-0-spirit-2010-nao-gol-corsa-uno-fiat-renault-553753933?xtmc=fiat+uno&xtnp=61&xtcr=14
FIAT;UNO;sp;Cinza;213000;2;Flex;2005;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico, som;10800;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553751083?xtmc=fiat+uno&xtnp=61&xtcr=15
FIAT;UNO;sp;Verde;100000;8;Gasolina;1996;Manual;Nxe3o;Passeio;UNO MILLE  ELX  2P E 4P;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico, som;6200;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553748753?xtmc=fiat+uno&xtnp=61&xtcr=16
FIAT;UNO;sp;;100000;;Flex;2008;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;12000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553749124?xtmc=fiat+uno&xtnp=61&xtcr=17
FIAT;SIENA;sp;Prata;129000;2;Flex;2011;Manual;Nxe3o;Sedxe3;SIENA EL 1.0 MPI FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme, som;22000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-553743616?xtmc=fiat+uno&xtnp=61&xtcr=19
FIAT;UNO;sp;Prata;51543;1;Flex;2013;Manual;Nxe3o;Passeio;;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme;26300;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-0-evo-vivace-8v-flex-4p-manual-553742076?xtmc=fiat+uno&xtnp=61&xtcr=20
FIAT;UNO;sp;Cinza;118000;4;Flex;2010;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;16500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553735897?xtmc=fiat+uno&xtnp=61&xtcr=22
FIAT;UNO;sp;Preto;30000;1;Flex;2018;Manual;Sim;Hatch;UNO DRIVE 1.0 FLEX 6V 5P;Elxe9trica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;33990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553728626?xtmc=fiat+uno&xtnp=61&xtcr=23
FIAT;UNO;sp;Prata;44200;3;Flex;2013;Manual;Nxe3o;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;22500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-2013-flex-4-portas-553722835?xtmc=fiat+uno&xtnp=61&xtcr=24
FIAT;UNO;sp;Vermelho;104000;3;Flex;2013;Manual;Sim;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico;15500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-fire-13-13-553719968?xtmc=fiat+uno&xtnp=61&xtcr=26
FIAT;UNO;sp;Branco;100000;5;Flex;2013;Manual;Nxe3o;;UNO MILLE CELEB. WAY ECON. 1.0 F.FLEX 4P;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;23000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-completo-e-novo-553717005?xtmc=fiat+uno&xtnp=61&xtcr=28
GM - CHEVROLET;CORSA;sp;Vermelho;120000;2;Flex;2007;Manual;;Hatch;CORSA HAT. MAXX 1.0/ 1.0 FLEXPOWER 8V 5P;Hidrxe1ulica;4 portas;trava elxe9trica, vidro elxe9trico, som;14000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-hatch-maxx-553714679?xtmc=fiat+uno&xtnp=61&xtcr=29
FIAT;UNO;sp;Cinza;170810;;Gasolina;2002;Manual;Nxe3o;Passeio;UNO MILLE EP 2P E 4P;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico;8000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2002-553711970?xtmc=fiat+uno&xtnp=61&xtcr=30
FIAT;UNO;sp;Preto;155000;2;Flex;2011;Manual;;Hatch;UNO WAY 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, som;22000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-553710924?xtmc=fiat+uno&xtnp=61&xtcr=31
FIAT;UNO;sp;Prata;120000;9;Flex;2013;Manual;Nxe3o;Hatch;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;27500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/venda-553699481?xtmc=fiat+uno&xtnp=61&xtcr=32
FIAT;UNO;sp;Vermelho;82;6;Flex;2012;Manual;Nxe3o;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Mecxe2nica;4 portas;vidro elxe9trico, trava elxe9trica, som;20000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-2012-4-portas-flex-553699005?xtmc=fiat+uno&xtnp=61&xtcr=33
FIAT;UNO;sp;Laranja;80000;;Flex;2012;Manual;Sim;Passeio;;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;24900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/urgente-fiat-uno-2012-completo-1-4-553685571?xtmc=fiat+uno&xtnp=61&xtcr=34
FIAT;UNO;sp;Cinza;86000;3;Flex;2011;Manual;Nxe3o;Hatch;UNO WAY 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme, som;23500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-4-2011-completo-553675981?xtmc=fiat+uno&xtnp=61&xtcr=36
FIAT;UNO;sp;Vermelho;65000;6;Flex;2012;Manual;Nxe3o;Hatch;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico;23900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-8v-flex-4p-2012-553675836?xtmc=fiat+uno&xtnp=61&xtcr=37
FIAT;UNO;sp;;61000;3;Flex;2013;Manual;;Passeio;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;;4 portas;alarme, ar condicionado, direxe7xe3o hidrxe1ulica, trava elxe9trica, vidro elxe9trico;28900;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-4-evo-sporting-8v-553672537?xtmc=fiat+uno&xtnp=61&xtcr=38
FIAT;UNO;sp;Branco;150000;0;Flex;2010;Manual;Nxe3o;Hatch;UNO MILLE CELEB/CELEB.ECON 1.0 F.FLEX 4P;Mecxe2nica;4 portas;alarme, ar condicionado, trava elxe9trica;15500;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-553667638?xtmc=fiat+uno&xtnp=61&xtcr=39
FIAT;UNO;sp;Prata;107000;0;Flex;2012;Manual;Sim;Passeio;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;ar condicionado, som;20900;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-wey-12-13-com-ar-553664851?xtmc=fiat+uno&xtnp=61&xtcr=40
FIAT;UNO;sp;;41176;4;Flex;2015;Manual;;Passeio;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;;4 portas;air bag;22990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-469233801?xtmc=fiat+uno&xtnp=61&xtcr=41
FIAT;UNO;sp;Vermelho;227300;7;Gasolina;1996;Manual;;Hatch;UNO MILLE EP 2P E 4P;Mecxe2nica;4 portas;alarme, som;6300;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-ep-4p-1-0-553638692?xtmc=fiat+uno&xtnp=61&xtcr=43
FIAT;UNO;sp;Verde;12245;9;Flex;2007;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;12500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553633478?xtmc=fiat+uno&xtnp=61&xtcr=44
FIAT;UNO;sp;Preto;158000;3;Flex;2011;Manual;Nxe3o;Passeio;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Mecxe2nica;4 portas;som;16500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553631130?xtmc=fiat+uno&xtnp=61&xtcr=45
FIAT;UNO;sp;;19000;;Flex;2013;Manual;;Hatch;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;;19000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553625339?xtmc=fiat+uno&xtnp=61&xtcr=46
FIAT;UNO;sp;Branco;68800;;Flex;2015;Manual;Sim;Hatch;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;31990;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2015-529878861?xtmc=fiat+uno&xtnp=61&xtcr=48
FORD;;sp;Preto;70000;7;Flex;2012;Manual;Nxe3o;Hatch;;Hidrxe1ulica;4 portas;alarme, trava elxe9trica, vidro elxe9trico, som;20000;https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2012-modelo-13-553614818?xtmc=fiat+uno&xtnp=61&xtcr=49
FIAT;UNO;sp;;42600;6;Flex;2016;Manual;;Passeio;UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P;;4 portas;air bag, air bag, alarme, ar condicionado, direxe7xe3o hidrxe1ulica, trava elxe9trica, vidro elxe9trico;31900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2016-2016-1-0-evo-attractive-8v-flex-4p-manual-553611131?xtmc=fiat+uno&xtnp=61&xtcr=50
FIAT;UNO;sp;Vermelho;113000;3;Flex;2012;Manual;Nxe3o;Hatch;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;24900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-551558220?xtmc=fiat+uno&xtnp=62&xtcr=1
FIAT;UNO;sp;Cinza;0;1;Gasolina;1991;Manual;Sim;Hatch;UNO MILLE 1.0/ I.E./ ELECTRONIC/  BRIO;Mecxe2nica;2 portas;;7300;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553591323?xtmc=fiat+uno&xtnp=62&xtcr=3
FIAT;147;sp;Vermelho;2000;4;xc1lcool;1981;Manual;;Hatch;147 C/ CL;Mecxe2nica;2 portas;;4500;https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-147-553578822?xtmc=fiat+uno&xtnp=62&xtcr=4
FIAT;UNO;sp;Branco;107961;5;Flex;2013;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;13900;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-1-0-sem-entrada-48x-r-489-00-553577236?xtmc=fiat+uno&xtnp=62&xtcr=7
FIAT;UNO;sp;Prata;116000;0;Flex;2010;Manual;Nxe3o;Hatch;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico;19800;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553573133?xtmc=fiat+uno&xtnp=62&xtcr=8
FIAT;UNO;sp;Prata;196628;8;xc1lcool;1986;Manual;Nxe3o;Antigo;UNO S 1.5 I.E. / 1.5 / 1.3/ SX 1.3;Mecxe2nica;2 portas;;6500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553557944?xtmc=fiat+uno&xtnp=62&xtcr=9
FIAT;UNO;sp;Prata;49900;7;Flex;2017;Manual;Nxe3o;Hatch;UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som, sensor de rxe9;32500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-impecavel-e-economico-553553950?xtmc=fiat+uno&xtnp=62&xtcr=10
FIAT;UNO;sp;;100;;Gasolina;1991;Manual;;Passeio;UNO MILLE EP 2P E 4P;Mecxe2nica;2 portas;;;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553553695?xtmc=fiat+uno&xtnp=62&xtcr=12
FIAT;UNO;sp;Preto;1;;Flex;2013;Manual;;Hatch;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;;30900;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-4-sporting-2013-553551522?xtmc=fiat+uno&xtnp=62&xtcr=13
FIAT;UNO;sp;Prata;25000;;Flex;2008;;Nxe3o;;UNO MILLE  ELX  2P E 4P;;4 portas;;15500;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-novissimo-2-dono-553542484?xtmc=fiat+uno&xtnp=62&xtcr=16
FIAT;UNO;sp;;0;;;1993;;;;;;2 portas;;3500;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-93-94-553532523?xtmc=fiat+uno&xtnp=62&xtcr=20
FIAT;UNO;sp;Prata;0;;;2005;;;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;;;;9500;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553531888?xtmc=fiat+uno&xtnp=62&xtcr=21
FIAT;UNO;sp;Preto;40000;;Flex;2018;Manual;Nxe3o;;UNO DRIVE 1.0 FLEX 6V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;33000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-drive-553526496?xtmc=fiat+uno&xtnp=62&xtcr=22
FIAT;UNO;sp;Azul;203000;;Gasolina;2003;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;8900;https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553525436?xtmc=fiat+uno&xtnp=62&xtcr=23
FIAT;UNO;sp;;150000;5;Flex;2011;Manual;Nxe3o;Passeio;;Mecxe2nica;2 portas;;11000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sao-mateus-sao-paulo-553522823?xtmc=fiat+uno&xtnp=62&xtcr=24
FIAT;UNO;sp;Branco;0;8;Flex;2013;Manual;Sim;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, sensor de rxe9;26000;https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-1-0-2013-completo-ligue-18-9-9602-1311-553514117?xtmc=fiat+uno&xtnp=62&xtcr=25
FIAT;UNO;sp;Azul;181000;9;Gasolina;1995;Manual;Nxe3o;Hatch;UNO MILLE 1.0/ I.E./ ELECTRONIC/  BRIO;Mecxe2nica;2 portas;vidro elxe9trico;6000;https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-95-553514085?xtmc=fiat+uno&xtnp=62&xtcr=26
FIAT;UNO;sp;Cinza;138000;0;Flex;2010;Manual;Sim;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;trava elxe9trica;6000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vende-se-fiat-uno-2010-so-pra-rodar-553507368?xtmc=fiat+uno&xtnp=62&xtcr=27
FIAT;UNO;sp;Branco;37853;8;Flex;2013;Manual;Nxe3o;Hatch;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;31500;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553503411?xtmc=fiat+uno&xtnp=62&xtcr=28
FIAT;UNO;sp;Branco;170000;0;Flex;2007;Manual;;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;12000;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553498014?xtmc=fiat+uno&xtnp=62&xtcr=29
FIAT;UNO;sp;Cinza;999;;Gasolina;1999;Manual;;Passeio;UNO MILLE/ MILLE EX/ SMART 2P;Mecxe2nica;2 portas;;7500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-ex-2-portas-doc-ok-barato-553495823?xtmc=fiat+uno&xtnp=62&xtcr=30
FIAT;PALIO;sp;;22369;;Flex;2015;Manual;;;PALIO 1.0 CELEBR. ECONOMY F.FLEX 8V 2P;;;;22000;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553491631?xtmc=fiat+uno&xtnp=62&xtcr=31
VW - VOLKSWAGEN;SAVEIRO;sp;;200;6;Flex;2008;Manual;Nxe3o;Pick-up;SAVEIRO SPORTLINE 1.6 MI TOTAL FLEX 8V;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico;17500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-553490177?xtmc=fiat+uno&xtnp=62&xtcr=32
FIAT;UNO;sp;Branco;67000;9;Flex;2014;Manual;;Passeio;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;Mecxe2nica;4 portas;air bag, ar condicionado;;https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553487346?xtmc=fiat+uno&xtnp=62&xtcr=33
FIAT;UNO;sp;Azul;120000;0;Gasolina;1993;Manual;Nxe3o;Antigo;UNO MILLE/ MILLE EX/ SMART 2P;;2 portas;vidro elxe9trico;1500;https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-uno-com-documentos-em-dia-ate-dezembro-de-2019-tem-que-transferir-pro-nome-553481200?xtmc=fiat+uno&xtnp=62&xtcr=35
FIAT;UNO;sp;Vermelho;0;8;xc1lcool;1988;Manual;Nxe3o;Hatch;UNO CS/TOP/SPORT 1.5 I.E. / 1.5 /1.3;Mecxe2nica;2 portas;;5000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-alcool-cs-1-3-ano-88-553479910?xtmc=fiat+uno&xtnp=62&xtcr=36
FIAT;UNO;sp;Azul;97500;1;Gasolina;2007;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;alarme;12999;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-2007-4-portas-553476962?xtmc=fiat+uno&xtnp=62&xtcr=37
FIAT;UNO;sp;Cinza;294;;Flex;2010;Manual;;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;alarme, trava elxe9trica, vidro elxe9trico, som;13200;https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-fiat-uno-top-economy-fire-ano-2010-com-20-abx-da-tabela-553456125?xtmc=fiat+uno&xtnp=62&xtcr=38
FIAT;UNO;sp;Cinza;21000;;Gasolina;1997;Manual;Sim;Passeio;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;;4 portas;vidro elxe9trico, trava elxe9trica, alarme;4200;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553445409?xtmc=fiat+uno&xtnp=62&xtcr=39
FIAT;UNO;sp;Vermelho;88200;2;Flex;2012;Manual;;;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;;2 portas;vidro elxe9trico, trava elxe9trica, alarme, som;19000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-553432359?xtmc=fiat+uno&xtnp=62&xtcr=40
PEUGEOT;206;sp;Preto;176000;6;Gasolina;2002;Manual;Nxe3o;Passeio;206 SOLEIL 1.0 16V 5P;Hidrxe1ulica;4 portas;vidro elxe9trico, trava elxe9trica, air bag, sensor de rxe9;6000;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-206-553431810?xtmc=fiat+uno&xtnp=62&xtcr=41
FIAT;147;sp;Outra;10000000;;xc1lcool;1986;Manual;Nxe3o;Passeio;147 C/ CL;Mecxe2nica;2 portas;trava elxe9trica, alarme;6500;https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-147-6-500-553425244?xtmc=fiat+uno&xtnp=62&xtcr=42
